message_key,english,current_translation,reviewer,status,proposed_translation,notes
Import at most 500 data rows at a time.,Import at most 500 data rows at a time.,ഒരേസമയം പരമാവധി 500 ഡാറ്റ വരികൾ ഇംപോർട്ട് ചെയ്യുക.,,Pending,,
api.message.7d30c09e015a,Import exceeds the service request limit.,ഇറക്കുമതി സേവന അഭ്യർത്ഥന പരിധി കവിയുന്നു.,,Pending,,
Import failed,Import failed,ഇംപോർട്ട് പരാജയപ്പെട്ടു,,Pending,,
api.message.6799f06939d9,Import not available.,ഇറക്കുമതി ലഭ്യമല്ല.,,Pending,,
Import paused. Resume to continue.,Import paused. Resume to continue.,ഇറക്കുമതി നിർത്തിയിരിക്കുന്നു. തുടരാൻ പുനരാരംഭിക്കുക.,,Pending,,
Import processing finished.,Import processing finished.,ഇറക്കുമതി പൂർത്തിയായി.,,Pending,,
ui.import.progress.d3d5b27e,Import progress,ഇറക്കുമതി പുരോഗതി,,Pending,,
ui.import.records.9b70f039,Import records,രേഖകൾ ഇറക്കുമതി ചെയ്യുക,,Pending,,
ui.import.row.results.9434e9fe,Import row results,ഇറക്കുമതി വരികളുടെ ഫലങ്ങൾ,,Pending,,
Import service is unavailable. Retry to check the result.,Import service is unavailable. Retry to check the result.,ഇംപോർട്ട് സേവനം ലഭ്യമല്ല. ഫലം പരിശോധിക്കാൻ വീണ്ടും ശ്രമിക്കുക.,,Pending,,
api.message.ee2ea0542db6,Import status could not be confirmed. Resume the import to check completed rows.,ഇറക്കുമതി നില സ്ഥിരീകരിക്കാനായില്ല. പൂർത്തിയായ വരികൾ പരിശോധിക്കാൻ ഇറക്കുമതി തുടരുക.,,Pending,,
Import valid rows: {count},Import valid rows: {count},സാധുവായ വരികൾ ഇറക്കുമതി ചെയ്യുക: {count},,Pending,,
Import {page},Import {page},{page} ഇറക്കുമതി ചെയ്യുക,,Pending,,
Imported with provenance from validated observations,Imported with provenance from validated observations,പരിശോധിച്ച നിരീക്ഷണങ്ങളിൽ നിന്ന് ഉറവിട വിവരങ്ങളോടെ ഇംപോർട്ട് ചെയ്തത്,,Pending,,
Importing rows…,Importing rows…,വരികൾ ഇറക്കുമതി ചെയ്യുന്നു…,,Pending,,
"In production the signer, version, timestamp and method are captured; later edits become addenda.","In production the signer, version, timestamp and method are captured; later edits become addenda.","പ്രൊഡക്ഷനിൽ ഒപ്പിടുന്നയാൾ, പതിപ്പ്, സമയം, രീതി എന്നിവ രേഖപ്പെടുത്തുന്നു; പിന്നീടുള്ള മാറ്റങ്ങൾ അനുബന്ധങ്ങളാകും.",,Pending,,
In progress,In progress,പുരോഗമിക്കുന്നു,,Pending,,
field.consultation.chiefComplaint.placeholder,In the patient's own words where possible,കഴിയുന്നിടത്ത് രോഗിയുടെ സ്വന്തം വാക്കുകളിൽ,,Pending,,
In transit,In transit,ഗതാഗതത്തിൽ,,Pending,,
Inactive,Inactive,നിഷ്ക്രിയം,,Pending,,
Inbound shipment received,Inbound shipment received,വരുന്ന ചരക്ക് ലഭിച്ചു,,Pending,,
menu.library.inbox.label,Inbox,ഇൻബോക്സ്,,Pending,,
Include a header and at least one data row.,Include a header and at least one data row.,തലക്കെട്ടും കുറഞ്ഞത് ഒരു ഡാറ്റ വരിയും ഉൾപ്പെടുത്തുക.,,Pending,,
Incomplete: {sections}.,Incomplete: {sections}.,അപൂർണ്ണം: {sections}.,,Pending,,
ui.independent.of.the.page.theme.solarized.rail.on.a.nexora.af1752bc,"Independent of the page theme — Solarized rail on a Nexora page, say",പേജ് തീമിൽ നിന്ന് സ്വതന്ത്രം — ഉദാ. Nexora പേജിൽ Solarized റെയിൽ,,Pending,,
ui.independent.of.the.page.theme.as.the.rail.s.is.f79134b6,"Independent of the page theme, as the rail's is",റെയിൽ പോലെ പേജ് തീമിൽ നിന്ന് സ്വതന്ത്രം,,Pending,,
field.customer.country.option.IN,India,ഇന്ത്യ,,Pending,,
field.customer.jurisdiction.option.india-gst,India GST,ഇന്ത്യൻ ജിഎസ്ടി,,Pending,,
Indication,Indication,ആവശ്യകത,,Pending,,
"Indication, readiness, consent status and peri-procedure plan.","Indication, readiness, consent status and peri-procedure plan.","ആവശ്യകത, സന്നദ്ധത, സമ്മത നില, നടപടിക്രമവുമായി ബന്ധപ്പെട്ട പദ്ധതി.",,Pending,,
"Indication, risks discussed, and preparation","Indication, risks discussed, and preparation","ആവശ്യകത, ചർച്ച ചെയ്ത അപകടസാധ്യതകൾ, തയ്യാറെടുപ്പ്",,Pending,,
ui.info.170322a3,Info,വിവരം,,Pending,,
ui.information.1cb0ba12,Information,വിവരം,,Pending,,
"Initial evaluation: baseline history, assessment, diagnosis and plan.","Initial evaluation: baseline history, assessment, diagnosis and plan.","പ്രാരംഭ വിലയിരുത്തൽ: അടിസ്ഥാന ചരിത്രം, വിലയിരുത്തൽ, രോഗനിർണയം, പദ്ധതി.",,Pending,,
Initial treatment goals,Initial treatment goals,പ്രാരംഭ ചികിത്സാ ലക്ഷ്യങ്ങൾ,,Pending,,
section.user.preferences.description,Initial workspace defaults; the user can refine these later.,പ്രാരംഭ വർക്ക്‌സ്‌പേസ് ക്രമീകരണങ്ങൾ; ഉപയോക്താവിന് പിന്നീട് മാറ്റാം.,,Pending,,
Injury classification,Injury classification,പരിക്കിന്റെ വർഗീകരണം,,Pending,,
Inpatient,Inpatient,ഇൻപേഷ്യന്റ്,,Pending,,
Inpatients today,Inpatients today,ഇന്നത്തെ ഇൻപേഷ്യന്റുകൾ,,Pending,,
Input validation,Input validation,ഇൻപുട്ട് സാധൂകരണം,,Pending,,
"Input, search, textarea, select, multiselect and toggle","Input, search, textarea, select, multiselect and toggle","ഇൻപുട്ട്, തിരച്ചിൽ, ടെക്സ്റ്റ് ഏരിയ, തിരഞ്ഞെടുപ്പ്, ബഹുതിരഞ്ഞെടുപ്പ്, ടോഗിൾ",,Pending,,
Inputs,Inputs,ഇൻപുട്ടുകൾ,,Pending,,
ui.insert.into.narrative.3b44ab17,Insert into narrative,വിവരണത്തിൽ ചേർക്കുക,,Pending,,
Insight and judgement,Insight and judgement,ഉൾക്കാഴ്ചയും വിവേചനവും,,Pending,,
Inspection,Inspection,ദൃശ്യപരിശോധന,,Pending,,
Insurance / third party,Insurance / third party,ഇൻഷുറൻസ് / മൂന്നാം കക്ഷി,,Pending,,
menu.library.integration-guide.label,Integration Guide,സംയോജന മാർഗ്ഗരേഖ,,Pending,,
ui.integration.guide.02a0a9e2,Integration guide,ഇന്റഗ്രേഷൻ ഗൈഡ്,,Pending,,
Inter (default),Inter (default),Inter (ഡിഫോൾട്ട്),,Pending,,
Interaction and alertness,Interaction and alertness,ഇടപെടലും ജാഗ്രതയും,,Pending,,
ui.interactive.reports.are.limited.to.a.configurable.date.r.13a0a236,Interactive reports are limited to a configurable date range. Large historical requests should run as scheduled jobs and deliver a secure file link.,സംവേദനാത്മക റിപ്പോർട്ടുകൾ ക്രമീകരിക്കാവുന്ന തീയതി പരിധിയിൽ പരിമിതമാണ്. വലിയ ചരിത്ര അഭ്യർത്ഥനകൾ ഷെഡ്യൂൾ ചെയ്ത ജോലികളായി പ്രവർത്തിപ്പിച്ച് സുരക്ഷിത ഫയൽ ലിങ്ക് നൽകണം.,,Pending,,
field.hr-dashboard.category.option.Internal,Internal,ആന്തരികം,,Pending,,
field.user.roles.option.auditor,Internal Auditor,ആന്തരിക ഓഡിറ്റർ,,Pending,,
"Interval history, response to treatment, adherence and change in status.","Interval history, response to treatment, adherence and change in status.","ഇടക്കാല ചരിത്രം, ചികിത്സാ പ്രതികരണം, ചികിത്സ പാലിക്കൽ, നിലയിലെ മാറ്റം.",,Pending,,
api.message.f7dbb8f02013,Invalid attachment.,അസാധുവായ അറ്റാച്ച്മെന്റ്.,,Pending,,
Invalid column mapping.,Invalid column mapping.,അസാധുവായ നിര മാപ്പിംഗ്.,,Pending,,
api.message.20ec574547c4,Invalid destination key.,അസാധുവായ ലക്ഷ്യ കീ.,,Pending,,
api.message.1d8e33865ae3,Invalid import request.,അസാധുവായ ഇറക്കുമതി അഭ്യർത്ഥന.,,Pending,,
api.message.f850d16d78cb,Invalid or oversized record.,റെക്കോർഡ് അസാധുവാണ് അല്ലെങ്കിൽ വലുപ്പപരിധി കഴിഞ്ഞു.,,Pending,,
api.message.6adae2229057,Invalid product.,അസാധുവായ ഉൽപ്പന്നം.,,Pending,,
api.message.5b3c6897a389,Invalid record address.,അസാധുവായ റെക്കോർഡ് വിലാസം.,,Pending,,
api.message.e2b9c74266b8,Invalid record key.,അസാധുവായ റെക്കോർഡ് കീ.,,Pending,,
api.message.a9a47b6c988d,Invalid record scope.,അസാധുവായ റെക്കോർഡ് പരിധി.,,Pending,,
api.message.b818d77107aa,Invalid request or attachment larger than 2 MB.,അഭ്യർത്ഥന അസാധുവാണ് അല്ലെങ്കിൽ അറ്റാച്ച്മെന്റ് 2 MB-ൽ കൂടുതലാണ്.,,Pending,,
api.message.33abb093d9d1,Invalid view request.,അസാധുവായ കാഴ്ച അഭ്യർത്ഥന.,,Pending,,
menu.supply.inventory.label,Inventory,സ്റ്റോക്ക്,,Pending,,
menu.supply.inventory-count.label,Inventory Count,സ്റ്റോക്ക് എണ്ണൽ,,Pending,,
menu.supply.inventory-valuation.label,Inventory Valuation,സ്റ്റോക്ക് മൂല്യനിർണയം,,Pending,,
Inventory value,Inventory value,സ്റ്റോക്ക് മൂല്യം,,Pending,,
Invoice INV-26-005184 overdue,Invoice INV-26-005184 overdue,INV-26-005184 ഇൻവോയ്സ് കുടിശ്ശിക,,Pending,,
Invoice created,Invoice created,ഇൻവോയ്സ് സൃഷ്ടിച്ചു,,Pending,,
ui.invoice.date.2d2b151a,Invoice date,ഇൻവോയ്സ് തീയതി,,Pending,,
Invoice date:,Invoice date:,ഇൻവോയ്സ് തീയതി:,,Pending,,
ui.invoice.date.622cf73f,Invoice date: ,ഇൻവോയ്സ് തീയതി: ,,Pending,,
Invoice draft updated,Invoice draft updated,ഇൻവോയ്സ് ഡ്രാഫ്റ്റ് പുതുക്കി,,Pending,,
column.billing-entry.id.label,Invoice no.,ഇൻവോയ്സ് നമ്പർ,,Pending,,
ui.invoice.number.85149f36,Invoice number,ഇൻവോയ്സ് നമ്പർ,,Pending,,
ui.invoice.remarks.4f7e85ed,Invoice remarks,ഇൻവോയ്സ് കുറിപ്പുകൾ,,Pending,,
Invoice saved,Invoice saved,ഇൻവോയ്സ് സംരക്ഷിച്ചു,,Pending,,
ui.invoice.summary.f420ef33,Invoice summary,ഇൻവോയ്സ് സംഗ്രഹം,,Pending,,
ui.invoice.total.ad80ed79,Invoice total,ഇൻവോയ്സ് ആകെ,,Pending,,
Invoices to validate,Invoices to validate,പരിശോധിക്കേണ്ട ഇൻവോയ്സുകൾ,,Pending,,
It carries only the filters that may travel in a URL.,It carries only the filters that may travel in a URL.,യുആർഎല്ലിൽ അയയ്ക്കാവുന്ന ഫിൽട്ടറുകൾ മാത്രമേ ഇതിലുള്ളൂ.,,Pending,,
