message_key,english,current_translation,reviewer,status,proposed_translation,notes
menu.finance.journal-review.label,Journal Review,जर्नल समीक्षा,,Pending,,
Journal approvals,Journal approvals,जर्नल अनुमोदन,,Pending,,
Jul,Jul,जुलाई,,Pending,,
Jun,Jun,जून,,Pending,,
field.customer.jurisdiction.label,Jurisdiction,कर क्षेत्राधिकार,,Pending,,
menu.finance.jurisdiction-master.label,Jurisdiction Master,अधिकार क्षेत्र मास्टर,,Pending,,
ui.kb.e48db0d1,KB ·,किलोबाइट ·,,Pending,,
api.message.ddb72dcbc942,Keep at most 50 personal views per page.,हर पृष्ठ पर अधिकतम 50 व्यक्तिगत दृश्य रखें।,,Pending,,
ui.keep.my.edits.for.the.next.save.b1e81546,Keep my edits for the next save,अगली बार सहेजने के लिए मेरे बदलाव रखें,,Pending,,
ui.kept.out.of.the.link.not.included.in.the.url.6c7f6a2e,Kept out of the link — not included in the URL,लिंक में शामिल नहीं — URL से बाहर,,Pending,,
Key figures,Key figures,मुख्य आँकड़े,,Pending,,
menu.library.keyboard-shortcuts.label,Keyboard Shortcuts,कीबोर्ड शॉर्टकट,,Pending,,
Keyboard actions,Keyboard actions,कीबोर्ड कार्रवाइयाँ,,Pending,,
Keyboard ready,Keyboard ready,कीबोर्ड तैयार,,Pending,,
ui.keyboard.shortcut.hints.dba0b68f,Keyboard shortcut hints,कीबोर्ड शॉर्टकट संकेत,,Pending,,
ui.keyboard.shortcuts.e9bef0b0,Keyboard shortcuts,कीबोर्ड शॉर्टकट,,Pending,,
ui.keyboard.shortcuts.are.switched.off.in.your.preferences.c0ffe36c,Keyboard shortcuts are switched off in your preferences. The list below is what they would be.,आपकी प्राथमिकताओं में शॉर्टकट बंद हैं। नीचे संभावित सूची है।,,Pending,,
Keyword / record ID,Keyword / record ID,कीवर्ड / रिकॉर्ड आईडी,,Pending,,
Kochi outperformed,Kochi outperformed,कोच्चि ने बेहतर किया,,Pending,,
column.patient-master.lengthOfStay.label,LOS (days),ठहराव (दिन),,Pending,,
Lab interface healthy,Lab interface healthy,प्रयोगशाला इंटरफ़ेस स्वस्थ,,Pending,,
menu.healthcare.lab-results.label,Laboratory Results,प्रयोगशाला परिणाम,,Pending,,
field.user.landingModule.label,Landing module,प्रारंभिक मॉड्यूल,,Pending,,
ui.language.a4fe6526,Language,भाषा,,Pending,,
ui.language.help.e388fa6e,Language & help,भाषा और सहायता,,Pending,,
Large journal submitted,Large journal submitted,बड़ा जर्नल भेजा,,Pending,,
Large opportunity advanced,Large opportunity advanced,बड़ा अवसर आगे बढ़ा,,Pending,,
ui.last.error.5488d837,Last error,अंतिम त्रुटि,,Pending,,
column.customer-master.lastInvoice.label,Last invoice,अंतिम चालान,,Pending,,
Last menstrual period,Last menstrual period,अंतिम मासिक धर्म,,Pending,,
ui.last.rotated.3b642793,Last rotated,अंतिम कुंजी बदलाव,,Pending,,
ui.last.saved.304ad2c0,Last saved,अंतिम सहेजना,,Pending,,
column.user-master.lastLogin.label,Last sign-in,अंतिम साइन इन,,Pending,,
ui.last.verified.d8e92048,Last verified,अंतिम सत्यापन,,Pending,,
"Laterality, function, range of motion, stability and neurovascular status","Laterality, function, range of motion, stability and neurovascular status","पक्ष, कार्यक्षमता, गति सीमा, स्थिरता और तंत्रिका-रक्तवाहिका स्थिति",,Pending,,
ui.latest.recovery.draft.from.another.editor.21da5598,Latest recovery draft from another editor,दूसरे संपादक का नवीनतम पुनर्प्राप्ति ड्राफ़्ट,,Pending,,
ui.latest.version.ef7105b6,Latest version,नवीनतम संस्करण,,Pending,,
ui.layout.a5119091,Layout,लेआउट,,Pending,,
ui.layout.theme.and.behavior.0d613faa,"Layout, theme and behavior","लेआउट, थीम और व्यवहार",,Pending,,
column.supplier-fin-master.leadTime.label,Lead time (days),आपूर्ति समय (दिन),,Pending,,
page.sales-dashboard.subtitle,"Leads, customers, quotations, orders, invoices and revenue operations","संभावित ग्राहक, ग्राहक, कोटेशन, ऑर्डर, चालान और राजस्व संचालन",,Pending,,
menu.hr.leave-request.label,Leave Request,अवकाश अनुरोध,,Pending,,
Leave approvals,Leave approvals,छुट्टी अनुमोदन,,Pending,,
column.employee-master.leaveBalance.label,Leave balance,छुट्टी शेष,,Pending,,
Left,Left,बाएँ,,Pending,,
Left side panel,Left side panel,बायाँ पैनल,,Pending,,
Legal name,Legal name,कानूनी नाम,,Pending,,
menu.healthcare.los-report.label,Length of Stay,प्रवास अवधि,,Pending,,
module.library.shortLabel,Library,लाइब्रेरी,,Pending,,
menu.library.library-dashboard.label,Library Dashboard,लाइब्रेरी डैशबोर्ड,,Pending,,
Light,Light,हल्का,,Pending,,
ui.light.and.deep.hold.whatever.the.page.theme.is.562d3e75,Light and Deep hold whatever the page theme is,हल्का और गहरा पृष्ठ थीम से स्वतंत्र रहते हैं,,Pending,,
Light — tinted icon on a surface,Light — tinted icon on a surface,हल्का — सतह पर रंगीन आइकन,,Pending,,
ui.limited.record.preview.full.details.open.in.a.workspace.441dd9b4,Limited record preview • full details open in a workspace tab,सीमित पूर्वावलोकन • पूरा विवरण कार्यक्षेत्र टैब में,,Pending,,
Limited — one category met,Limited — one category met,सीमित — एक श्रेणी पूरी,,Pending,,
ui.limits.and.spend.d3d3cff7,Limits and spend,सीमाएँ और खर्च,,Pending,,
Limits that bite,Limits that bite,प्रभावी सीमाएँ,,Pending,,
Line discounts,Line discounts,पंक्ति छूट,,Pending,,
ui.line.items.c22ebe5a,Line items,पंक्ति वस्तुएँ,,Pending,,
Line total,Line total,पंक्ति कुल,,Pending,,
Link copied,Link copied,लिंक कॉपी हुआ,,Pending,,
ui.link.record.1787cac0,Link record,रिकॉर्ड लिंक करें,,Pending,,
api.message.615ace93fd15,Linked a related record,संबंधित रिकॉर्ड जोड़ा,,Pending,,
field.user.employeeRef.label,Linked employee,संबद्ध कर्मचारी,,Pending,,
ui.listening.bbb4106e,Listening…,सुन रहा है…,,Pending,,
ui.lists.and.record.previews.ad42512f,Lists and record previews,सूचियाँ और रिकॉर्ड पूर्वावलोकन,,Pending,,
